Food_ID,Food_Name,Cuisine,Type,Calories,Protein,Fat,Carbs,Meal_Type,Price
988,Chicken Poha,Mediterranean,Non-Veg,316,9.2,26.4,60.2,Breakfast,106
989,Vegan Protein Bar,Mexican,Vegan,365,7.7,29.5,27.6,Snack,127
990,Chicken Nuggets,Italian,Non-Veg,202,32.3,9.2,30.4,Snack,101
991,Egg Sandwich,Mexican,Non-Veg,205,16.2,25.7,71.5,Breakfast,131
992,Peanut Butter Toast,Chinese,Vegan,451,14.5,3.2,31.8,Breakfast,136
993,Peanut Butter Toast,Chinese,Vegan,451,14.5,3.2,31.8,Breakfast,191
994,Mutton Biryani,Italian,Non-Veg,577,34.2,20.7,74.0,Dinner,280
995,Samosa,Thai,Veg,403,16.7,6.6,16.0,Snack,78
996,Vegan Noodles,Mediterranean,Vegan,194,28.8,21.9,57.3,Dinner,212
997,Vegan Noodles,Mediterranean,Vegan,194,28.8,21.9,57.3,Dinner,233
998,Dal Fry with Rice,Chinese,Veg,376,30.9,22.7,62.5,Lunch,249
999,Chicken Frankie,Thai,Non-Veg,607,31.0,30.0,41.0,Breakfast,171
1000,Fruit Bowl,Continental,Vegan,292,20.0,26.6,19.4,Breakfast,185
1001,Butter Chicken,Indian,Non-Veg,208,19.1,29.3,59.9,Lunch,244
1002,Chole Bhature,Indian,Veg,368,33.0,28.4,63.9,Lunch,205
1003,Veg Sandwich,Thai,Veg,164,33.6,14.2,70.5,Snack,106
1004,Chicken Tikka Masala,Continental,Non-Veg,698,14.2,11.0,47.2,Dinner,315
1005,Scrambled Eggs,Mediterranean,Non-Veg,206,13.6,10.6,33.8,Breakfast,200
1006,Vegan Protein Bar,Mexican,Vegan,365,7.7,29.5,27.6,Snack,134
1007,Fish Fingers,Italian,Non-Veg,317,33.0,29.9,47.3,Snack,139
1008,Egg Bhurji,Italian,Non-Veg,238,32.0,17.2,16.7,Snack,140
1009,Vegan Muffins,Chinese,Vegan,278,38.3,3.2,59.3,Snack,194
1010,Vegan Noodles,Mediterranean,Vegan,194,28.8,21.9,57.3,Dinner,218
1011,Tofu Scramble Wrap,Mediterranean,Vegan,195,15.0,10.2,37.7,Breakfast,196
1012,Vegan Yogurt Bowl,Continental,Vegan,258,18.5,20.1,48.6,Breakfast,142
1013,Chole Bhature,Indian,Veg,368,33.0,28.4,63.9,Lunch,222
1014,Mutton Rogan Josh,Italian,Non-Veg,613,32.6,29.2,78.4,Lunch,316
1015,Chicken Biryani,Continental,Non-Veg,342,14.0,7.2,16.4,Lunch,203
1016,Fish Curry,Thai,Non-Veg,574,12.1,2.6,45.0,Lunch,288
1017,Veg Sandwich,Thai,Veg,164,33.6,14.2,70.5,Snack,177
1018,Fruit Bowl,Continental,Vegan,292,20.0,26.6,19.4,Breakfast,182
1019,Vegan Yogurt Bowl,Continental,Vegan,258,18.5,20.1,48.6,Breakfast,131
1020,Idli Sambar,Italian,Veg,160,24.5,3.0,59.9,Breakfast,112
1021,Veg Sandwich,Thai,Veg,164,33.6,14.2,70.5,Snack,167
1022,Stuffed Bell Peppers,Italian,Vegan,386,7.7,5.1,38.6,Lunch,229
1023,Vegan Noodles,Mediterranean,Vegan,194,28.8,21.9,57.3,Dinner,207
1024,Gobi Masala,Indian,Veg,528,23.1,6.7,22.4,Dinner,296
1025,Shahi Paneer,Continental,Veg,653,13.0,21.3,14.7,Lunch,323
1026,Chicken Cutlet,Italian,Non-Veg,543,35.6,13.8,77.5,Breakfast,161
1027,Vegan Protein Bar,Mexican,Vegan,365,7.7,29.5,27.6,Snack,143
1028,Peanut Butter Toast,Chinese,Vegan,451,14.5,3.2,31.8,Breakfast,159
1029,Chicken Cutlet,Italian,Non-Veg,543,35.6,13.8,77.5,Breakfast,118
1030,Couscous Salad,Continental,Vegan,495,36.1,25.5,68.7,Lunch,300
1031,Chicken Cutlet,Italian,Non-Veg,543,35.6,13.8,77.5,Breakfast,140
1032,Granola,Italian,Vegan,255,31.4,19.6,11.7,Snack,105
1033,Chicken Shawarma Roll,Mexican,Non-Veg,462,37.6,4.8,48.0,Dinner,285
1034,Chia Pudding,Italian,Vegan,601,8.5,4.5,71.5,Breakfast,157
1035,Couscous Salad,Continental,Vegan,495,36.1,25.5,68.7,Lunch,277
1036,Fish Pakora,Indian,Non-Veg,338,35.0,27.3,20.0,Snack,196
1037,Prawn Masala,Thai,Non-Veg,580,28.6,11.5,52.6,Lunch,265
1038,Couscous Salad,Continental,Vegan,495,36.1,25.5,68.7,Lunch,260
1039,Samosa,Thai,Veg,403,16.7,6.6,16.0,Snack,99
1040,Mutton Rogan Josh,Italian,Non-Veg,613,32.6,29.2,78.4,Lunch,340
1041,Fruit Bowl,Continental,Vegan,292,20.0,26.6,19.4,Breakfast,126
1042,Vegan Wrap,Italian,Vegan,497,15.1,22.3,51.3,Lunch,259
1043,Egg Roll,Thai,Non-Veg,472,20.6,7.4,73.6,Snack,132
1044,Mushroom Risotto,Thai,Vegan,692,18.2,16.6,15.0,Dinner,340
1045,Peanut Butter Toast,Chinese,Vegan,451,14.5,3.2,31.8,Breakfast,152
1046,Vegan Waffles,Italian,Vegan,440,35.7,3.2,23.5,Breakfast,168
1047,Fish Sandwich,Chinese,Non-Veg,507,10.7,9.5,56.4,Breakfast,129
1048,Vegan Chili,Continental,Vegan,256,39.4,3.1,43.0,Dinner,228
1049,Veg Kofta Curry,Mexican,Veg,303,11.8,18.5,50.4,Lunch,203
1050,Vegan Pizza,Mediterranean,Vegan,345,19.6,10.9,26.9,Dinner,245
1051,Egg Paratha,Indian,Non-Veg,252,30.6,12.8,79.9,Breakfast,176
1052,Mutton Rogan Josh,Italian,Non-Veg,613,32.6,29.2,78.4,Lunch,322
1053,Prawn Masala,Thai,Non-Veg,580,28.6,11.5,52.6,Lunch,287
1054,Egg Roll,Chinese,Non-Veg,659,35.4,18.5,27.9,Breakfast,121
1055,Paneer Lababdar,Italian,Veg,518,20.9,28.6,27.8,Dinner,268
1056,Chole Bhature,Indian,Veg,368,33.0,28.4,63.9,Lunch,224
1057,Veg Fried Rice,Continental,Veg,346,5.2,14.0,16.1,Dinner,242
1058,Shahi Paneer,Continental,Veg,653,13.0,21.3,14.7,Lunch,335
1059,Mutton Pulao,Indian,Non-Veg,271,10.7,18.4,45.5,Lunch,241
1060,Couscous Salad,Continental,Vegan,495,36.1,25.5,68.7,Lunch,253
1061,Vegan Muffins,Chinese,Vegan,278,38.3,3.2,59.3,Snack,197
1062,Egg Sandwich,Mexican,Non-Veg,205,16.2,25.7,71.5,Breakfast,188
1063,Stuffed Eggplant,Continental,Vegan,403,19.8,5.3,41.1,Dinner,258
1064,Avocado Toast,Thai,Vegan,402,11.6,2.4,44.2,Breakfast,100
1065,Idli Sambar,Italian,Veg,160,24.5,3.0,59.9,Breakfast,146
1066,Vegan Noodles,Mediterranean,Vegan,194,28.8,21.9,57.3,Dinner,246
1067,Chicken Tandoori,Mexican,Non-Veg,231,13.0,29.9,19.2,Lunch,236
1068,Egg Sandwich,Mexican,Non-Veg,205,16.2,25.7,71.5,Breakfast,175
1069,Chicken Momos,Thai,Non-Veg,452,30.9,2.1,61.7,Snack,80
1070,Pav Bhaji,Mediterranean,Veg,457,15.8,12.5,28.8,Breakfast,197
1071,Chicken Tikka Masala,Continental,Non-Veg,698,14.2,11.0,47.2,Dinner,323
1072,Chicken Keema Paratha,Mexican,Non-Veg,194,30.1,19.3,57.0,Breakfast,158
1073,Stuffed Bell Peppers,Italian,Vegan,386,7.7,5.1,38.6,Lunch,223
1074,Veg Manchurian,Mediterranean,Veg,322,7.3,3.3,18.2,Dinner,241
1075,Vegan Lasagna,Italian,Vegan,223,6.9,7.5,63.3,Dinner,241
1076,Rajma Chawal,Mexican,Veg,339,15.3,13.1,73.4,Lunch,241
1077,Vegan Popcorn,Indian,Vegan,393,16.0,8.3,12.1,Snack,51
1078,Veg Pakora,Italian,Veg,207,17.3,3.5,44.9,Snack,103
1079,Peanut Butter Dates,Indian,Vegan,223,28.7,6.6,46.6,Snack,87
1080,Cheese Toast,Chinese,Veg,250,30.1,6.5,20.2,Snack,50
1081,Onion Dosa,Chinese,Veg,500,8.1,7.7,16.6,Breakfast,144
1082,Vegan Chili,Continental,Vegan,256,39.4,3.1,43.0,Dinner,205
1083,Chicken Poha,Mediterranean,Non-Veg,316,9.2,26.4,60.2,Breakfast,166
1084,Trail Mix,Mediterranean,Vegan,658,17.4,9.8,34.6,Snack,170
1085,Chicken Handi,Chinese,Non-Veg,668,33.8,30.0,16.9,Dinner,315
1086,Idli Sambar,Italian,Veg,160,24.5,3.0,59.9,Breakfast,108
1087,Masala Corn,Thai,Veg,408,23.0,22.2,32.7,Snack,53
1088,Fish Sandwich,Chinese,Non-Veg,507,10.7,9.5,56.4,Breakfast,173
1089,Vegan Sushi,Chinese,Vegan,381,16.5,24.1,57.9,Lunch,213
1090,Prawn Masala,Thai,Non-Veg,580,28.6,11.5,52.6,Lunch,250
1091,Masala Dosa,Mediterranean,Veg,435,10.4,28.0,32.0,Breakfast,138
1092,Egg Roll,Chinese,Non-Veg,659,35.4,18.5,27.9,Breakfast,157
1093,Oatmeal,Mediterranean,Vegan,161,9.2,20.1,18.6,Breakfast,110
1094,Vegetable Uttapam,Chinese,Veg,243,39.7,14.9,26.7,Breakfast,101
1095,Egg Bhurji with Bread,Thai,Non-Veg,151,32.8,17.6,33.7,Breakfast,100
1096,Mushroom Risotto,Thai,Vegan,692,18.2,16.6,15.0,Dinner,303
1097,Chia Pudding,Italian,Vegan,601,8.5,4.5,71.5,Breakfast,115
1098,Chicken Poha,Mediterranean,Non-Veg,316,9.2,26.4,60.2,Breakfast,176
1099,Chicken Tandoori,Mexican,Non-Veg,231,13.0,29.9,19.2,Lunch,219
1100,Oatmeal,Mediterranean,Vegan,161,9.2,20.1,18.6,Breakfast,118
1101,Shahi Paneer,Continental,Veg,653,13.0,21.3,14.7,Lunch,313
1102,Chicken Tandoori,Mexican,Non-Veg,231,13.0,29.9,19.2,Lunch,203
1103,Vegan Noodles,Mediterranean,Vegan,194,28.8,21.9,57.3,Dinner,224
1104,Roasted Chickpeas,Continental,Vegan,347,11.3,2.4,74.0,Snack,117
1105,Mutton Keema,Continental,Non-Veg,293,38.7,17.8,46.5,Dinner,239
1106,Granola with Almond Milk,Chinese,Vegan,619,39.8,21.1,62.5,Breakfast,137
1107,Vegan Protein Bar,Mexican,Vegan,365,7.7,29.5,27.6,Snack,102
1108,Cauliflower Steaks,Italian,Vegan,391,6.4,22.3,43.3,Dinner,235
1109,Masala Corn,Thai,Veg,408,23.0,22.2,32.7,Snack,71
1110,Veg Biryani,Thai,Veg,323,29.0,8.9,78.7,Lunch,220
1111,Vegan Yogurt Bowl,Continental,Vegan,258,18.5,20.1,48.6,Breakfast,195
1112,Butter Chicken,Indian,Non-Veg,208,19.1,29.3,59.9,Lunch,200
1113,Egg Masala,Italian,Non-Veg,191,8.8,12.7,12.3,Dinner,201
1114,Avocado Toast,Thai,Vegan,402,11.6,2.4,44.2,Breakfast,150
1115,Stuffed Paratha,Chinese,Veg,544,35.9,15.2,56.9,Dinner,280
1116,Veg Kofta Curry,Mexican,Veg,303,11.8,18.5,50.4,Lunch,226
1117,Mutton Rogan Josh,Italian,Non-Veg,613,32.6,29.2,78.4,Lunch,338
1118,Vegan Protein Bar,Mexican,Vegan,365,7.7,29.5,27.6,Snack,105
1119,Chia Pudding,Italian,Vegan,601,8.5,4.5,71.5,Breakfast,106
1120,Dhokla,Thai,Veg,318,20.4,11.6,79.8,Snack,88
1121,Mutton Biryani,Italian,Non-Veg,577,34.2,20.7,74.0,Dinner,250
1122,Vegan Noodles,Mediterranean,Vegan,194,28.8,21.9,57.3,Dinner,245
1123,Dhokla,Thai,Veg,318,20.4,11.6,79.8,Snack,187
1124,Pav Bhaji,Mediterranean,Veg,457,15.8,12.5,28.8,Breakfast,172
1125,Vegan Noodles,Mediterranean,Vegan,194,28.8,21.9,57.3,Dinner,206
1126,Peanut Butter Toast,Chinese,Vegan,451,14.5,3.2,31.8,Breakfast,200
1127,Idli Sambar,Italian,Veg,160,24.5,3.0,59.9,Breakfast,152
1128,Peanut Butter Toast,Chinese,Vegan,451,14.5,3.2,31.8,Breakfast,124
1129,Mutton Rogan Josh,Italian,Non-Veg,613,32.6,29.2,78.4,Lunch,345
1130,Fish Pakora,Indian,Non-Veg,338,35.0,27.3,20.0,Snack,56
1131,Chicken Tikka Masala,Continental,Non-Veg,698,14.2,11.0,47.2,Dinner,322
1132,Butter Chicken,Indian,Non-Veg,208,19.1,29.3,59.9,Lunch,248
1133,Vegan Popcorn,Indian,Vegan,393,16.0,8.3,12.1,Snack,187
1134,Veg Pizza Slice,Chinese,Veg,276,22.4,11.7,76.7,Snack,84
1135,Peanut Butter Dates,Indian,Vegan,223,28.7,6.6,46.6,Snack,192
1136,Vegetable Khichdi,Continental,Veg,367,24.1,9.6,26.9,Lunch,211
1137,Couscous Salad,Continental,Vegan,495,36.1,25.5,68.7,Lunch,263
1138,Chicken Frankie,Thai,Non-Veg,607,31.0,30.0,41.0,Breakfast,138
1139,Peanut Butter Toast,Chinese,Vegan,451,14.5,3.2,31.8,Breakfast,155
1140,Veg Sandwich,Thai,Veg,164,33.6,14.2,70.5,Snack,163
1141,Veg Sandwich,Thai,Veg,164,33.6,14.2,70.5,Snack,64
1142,Veg Sandwich,Thai,Veg,164,33.6,14.2,70.5,Snack,140
1143,Vegan Noodles,Mediterranean,Vegan,194,28.8,21.9,57.3,Dinner,245
1144,Fish Curry,Thai,Non-Veg,574,12.1,2.6,45.0,Lunch,282
1145,Trail Mix,Mediterranean,Vegan,658,17.4,9.8,34.6,Snack,116
1146,Kale Chips,Italian,Vegan,643,10.3,13.9,58.8,Snack,104
1147,Mutton Biryani,Italian,Non-Veg,577,34.2,20.7,74.0,Dinner,285
1148,Vegan Noodles,Mediterranean,Vegan,194,28.8,21.9,57.3,Dinner,219
1149,Chicken Shawarma Roll,Mexican,Non-Veg,462,37.6,4.8,48.0,Dinner,298
1150,Vegan Noodles,Mediterranean,Vegan,194,28.8,21.9,57.3,Dinner,246
1151,Malai Kofta,Indian,Veg,252,14.8,19.3,55.5,Dinner,225
1152,Veg Sandwich,Thai,Veg,164,33.6,14.2,70.5,Snack,123
1153,Vegan Muffins,Chinese,Vegan,278,38.3,3.2,59.3,Snack,182
1154,Veg Pizza Slice,Chinese,Veg,276,22.4,11.7,76.7,Snack,134
1155,Chicken Burger,Mexican,Non-Veg,392,30.9,25.9,41.4,Snack,70
1156,Peanut Butter Toast,Chinese,Vegan,451,14.5,3.2,31.8,Breakfast,165
1157,Prawn Masala,Thai,Non-Veg,580,28.6,11.5,52.6,Lunch,252
1158,Fish Curry,Thai,Non-Veg,574,12.1,2.6,45.0,Lunch,272
1159,Kadhi Chawal,Indian,Veg,162,8.7,14.5,79.3,Lunch,250
1160,Mushroom Risotto,Thai,Vegan,692,18.2,16.6,15.0,Dinner,305
1161,Vegan Protein Bar,Mexican,Vegan,365,7.7,29.5,27.6,Snack,196
1162,Veg Kofta Curry,Mexican,Veg,303,11.8,18.5,50.4,Lunch,213
1163,Couscous Salad,Continental,Vegan,495,36.1,25.5,68.7,Lunch,297
1164,Chicken Burger,Mexican,Non-Veg,392,30.9,25.9,41.4,Snack,118
1165,Egg Sandwich,Indian,Non-Veg,190,11.3,29.3,61.1,Snack,136
1166,Rajma Chawal,Mexican,Veg,339,15.3,13.1,73.4,Lunch,249
1167,Stuffed Bell Peppers,Italian,Vegan,386,7.7,5.1,38.6,Lunch,217
1168,Veg Kofta Curry,Mexican,Veg,303,11.8,18.5,50.4,Lunch,211
1169,Mutton Biryani,Italian,Non-Veg,577,34.2,20.7,74.0,Dinner,261
1170,Vegan Sushi,Chinese,Vegan,381,16.5,24.1,57.9,Lunch,236
1171,Butter Chicken,Indian,Non-Veg,208,19.1,29.3,59.9,Lunch,223
1172,Vegan Sushi,Chinese,Vegan,381,16.5,24.1,57.9,Lunch,202
1173,Chicken Tandoori,Mexican,Non-Veg,231,13.0,29.9,19.2,Lunch,205
1174,Veg Frankie,Continental,Veg,439,28.3,13.9,24.8,Snack,166
1175,Couscous Salad,Continental,Vegan,495,36.1,25.5,68.7,Lunch,266
1176,Chicken Tikka Masala,Continental,Non-Veg,698,14.2,11.0,47.2,Dinner,301
1177,Vegan Smoothie,Thai,Vegan,505,10.0,15.8,44.0,Snack,103
1178,Jackfruit Curry,Italian,Vegan,236,5.5,29.3,61.8,Dinner,245
1179,Chicken Frankie,Thai,Non-Veg,607,31.0,30.0,41.0,Breakfast,122
1180,Vegan Sushi,Chinese,Vegan,381,16.5,24.1,57.9,Lunch,225
1181,Mutton Stew,Indian,Non-Veg,588,30.2,12.2,59.8,Dinner,270
1182,Fish Curry,Thai,Non-Veg,574,12.1,2.6,45.0,Lunch,267
1183,Veg Momos,Chinese,Veg,339,9.5,25.7,79.9,Snack,200
1184,Mutton Keema,Continental,Non-Veg,293,38.7,17.8,46.5,Dinner,229
1185,Fish Fry with Rice,Indian,Non-Veg,178,15.5,12.3,79.9,Dinner,209
1186,Masala Dosa,Mediterranean,Veg,435,10.4,28.0,32.0,Breakfast,181
1187,Peanut Butter Toast,Chinese,Vegan,451,14.5,3.2,31.8,Breakfast,180
1188,Veg Sandwich,Thai,Veg,164,33.6,14.2,70.5,Snack,113
1189,Masala Dosa,Mediterranean,Veg,435,10.4,28.0,32.0,Breakfast,194
1190,Bhel Puri,Mediterranean,Veg,311,13.8,10.7,74.2,Snack,89
1191,Dhokla,Thai,Veg,318,20.4,11.6,79.8,Snack,126
1192,Vegan Noodles,Mediterranean,Vegan,194,28.8,21.9,57.3,Dinner,209
1193,Masala Corn,Thai,Veg,408,23.0,22.2,32.7,Snack,184
1194,Egg Bhurji with Bread,Thai,Non-Veg,151,32.8,17.6,33.7,Breakfast,128
1195,Rajma Chawal,Mexican,Veg,339,15.3,13.1,73.4,Lunch,238
1196,Veg Hakka Noodles,Chinese,Veg,595,38.6,16.7,10.6,Dinner,280
1197,Sweet Potato Bowl,Italian,Vegan,267,37.4,25.1,71.5,Lunch,247
1198,Chicken Cutlet,Italian,Non-Veg,543,35.6,13.8,77.5,Breakfast,125
1199,Peanut Butter Toast,Chinese,Vegan,451,14.5,3.2,31.8,Breakfast,200
1200,Mutton Pulao,Indian,Non-Veg,271,10.7,18.4,45.5,Lunch,244
1201,Tofu Scramble Wrap,Mediterranean,Vegan,195,15.0,10.2,37.7,Breakfast,115
1202,Dhokla,Thai,Veg,318,20.4,11.6,79.8,Snack,111
1203,Chole Bhature,Indian,Veg,368,33.0,28.4,63.9,Lunch,227
1204,Chicken Frankie,Thai,Non-Veg,607,31.0,30.0,41.0,Breakfast,127
1205,Thai Green Curry,Indian,Vegan,504,18.1,28.6,61.2,Dinner,293
1206,Vegan Protein Bar,Mexican,Vegan,365,7.7,29.5,27.6,Snack,157
1207,Chicken Keema Paratha,Mexican,Non-Veg,194,30.1,19.3,57.0,Breakfast,153
1208,Matar Paneer,Indian,Veg,412,6.1,9.6,61.5,Dinner,265
1209,Chicken Frankie,Thai,Non-Veg,607,31.0,30.0,41.0,Breakfast,134
1210,Vegan Chili,Continental,Vegan,256,39.4,3.1,43.0,Dinner,238
1211,Poha,Italian,Veg,606,37.2,25.6,46.6,Breakfast,117
1212,Tofu Scramble Wrap,Mediterranean,Vegan,195,15.0,10.2,37.7,Breakfast,136
1213,Veg Frankie,Continental,Veg,439,28.3,13.9,24.8,Snack,165
1214,Couscous Salad,Continental,Vegan,495,36.1,25.5,68.7,Lunch,265
1215,Couscous Salad,Continental,Vegan,495,36.1,25.5,68.7,Lunch,276
1216,Chole Bhature,Indian,Veg,368,33.0,28.4,63.9,Lunch,250
1217,Veg Fried Rice,Continental,Veg,346,5.2,14.0,16.1,Dinner,230
1218,Chicken Tikka Masala,Continental,Non-Veg,698,14.2,11.0,47.2,Dinner,307
1219,Couscous Salad,Continental,Vegan,495,36.1,25.5,68.7,Lunch,284
1220,Egg Sandwich,Indian,Non-Veg,190,11.3,29.3,61.1,Snack,150
1221,Chole Bhature,Indian,Veg,368,33.0,28.4,63.9,Lunch,249
1222,Chicken Pakora,Mexican,Non-Veg,585,19.4,25.1,51.0,Snack,124
1223,Shahi Paneer,Continental,Veg,653,13.0,21.3,14.7,Lunch,304
1224,Prawn Masala,Thai,Non-Veg,580,28.6,11.5,52.6,Lunch,270
1225,Egg Fried Rice,Chinese,Non-Veg,550,36.9,5.9,54.0,Dinner,262
1226,Shahi Paneer,Continental,Veg,653,13.0,21.3,14.7,Lunch,325
1227,Mutton Biryani,Italian,Non-Veg,577,34.2,20.7,74.0,Dinner,251
1228,Vegan Popcorn,Indian,Vegan,393,16.0,8.3,12.1,Snack,111
1229,Vegan Protein Bar,Mexican,Vegan,365,7.7,29.5,27.6,Snack,136
1230,Mutton Rogan Josh,Italian,Non-Veg,613,32.6,29.2,78.4,Lunch,323
1231,Pav Bhaji,Mediterranean,Veg,457,15.8,12.5,28.8,Breakfast,198
1232,Aloo Paratha,Mexican,Veg,341,34.2,14.1,37.4,Breakfast,160
1233,Chia Pudding,Italian,Vegan,601,8.5,4.5,71.5,Breakfast,183
1234,Besan Chilla,Mexican,Veg,192,17.2,3.0,47.1,Breakfast,157
1235,Vegan Noodles,Mediterranean,Vegan,194,28.8,21.9,57.3,Dinner,202
1236,Sweet Potato Bowl,Italian,Vegan,267,37.4,25.1,71.5,Lunch,217
1237,Chicken Cutlet,Italian,Non-Veg,543,35.6,13.8,77.5,Breakfast,170
1238,Veg Frankie,Continental,Veg,439,28.3,13.9,24.8,Snack,179
1239,Chicken Sausage,Thai,Non-Veg,492,37.0,24.4,11.1,Breakfast,149
1240,Prawn Masala,Thai,Non-Veg,580,28.6,11.5,52.6,Lunch,276
1241,Aloo Paratha,Thai,Veg,677,21.8,13.3,13.5,Lunch,343
1242,Matar Paneer,Indian,Veg,412,6.1,9.6,61.5,Dinner,257
1243,Idli Sambar,Italian,Veg,160,24.5,3.0,59.9,Breakfast,174
1244,Vegan Protein Bar,Mexican,Vegan,365,7.7,29.5,27.6,Snack,119
1245,Mutton Biryani,Italian,Non-Veg,577,34.2,20.7,74.0,Dinner,269
1246,Veg Pizza Slice,Chinese,Veg,276,22.4,11.7,76.7,Snack,177
1247,Egg Roll,Thai,Non-Veg,472,20.6,7.4,73.6,Snack,190
1248,Vegan Overnight Oats,Indian,Vegan,567,10.3,29.6,20.1,Breakfast,150
1249,Vegan Protein Bar,Mexican,Vegan,365,7.7,29.5,27.6,Snack,151
1250,Egg Sandwich,Indian,Non-Veg,190,11.3,29.3,61.1,Snack,110
1251,Mutton Keema,Continental,Non-Veg,293,38.7,17.8,46.5,Dinner,213
1252,Fish Masala,Continental,Non-Veg,297,36.4,25.5,68.6,Dinner,239
1253,Bhindi Masala,Continental,Veg,360,9.7,20.6,44.9,Lunch,223
1254,Veg Frankie,Continental,Veg,439,28.3,13.9,24.8,Snack,155
1255,Veg Sandwich,Thai,Veg,164,33.6,14.2,70.5,Snack,98
1256,Vegan Noodles,Mediterranean,Vegan,194,28.8,21.9,57.3,Dinner,250
1257,Vegan Waffles,Italian,Vegan,440,35.7,3.2,23.5,Breakfast,121
1258,Chicken Keema Paratha,Mexican,Non-Veg,194,30.1,19.3,57.0,Breakfast,199
1259,Veg Manchurian,Mediterranean,Veg,322,7.3,3.3,18.2,Dinner,225
1260,Dhokla,Thai,Veg,318,20.4,11.6,79.8,Snack,125
1261,Veg Frankie,Continental,Veg,439,28.3,13.9,24.8,Snack,125
1262,Veg Kofta Curry,Mexican,Veg,303,11.8,18.5,50.4,Lunch,249
1263,Veg Sandwich,Thai,Veg,164,33.6,14.2,70.5,Snack,172
1264,Stuffed Bell Peppers,Italian,Vegan,386,7.7,5.1,38.6,Lunch,230
1265,Paneer Lababdar,Italian,Veg,518,20.9,28.6,27.8,Dinner,285
1266,Bhindi Masala,Continental,Veg,360,9.7,20.6,44.9,Lunch,216
1267,Chicken Sausage,Thai,Non-Veg,492,37.0,24.4,11.1,Breakfast,109
1268,Egg Roll,Chinese,Non-Veg,659,35.4,18.5,27.9,Breakfast,109
1269,Rajma Chawal,Mexican,Veg,339,15.3,13.1,73.4,Lunch,219
1270,Vegan Chili,Continental,Vegan,256,39.4,3.1,43.0,Dinner,223
1271,Shahi Paneer,Continental,Veg,653,13.0,21.3,14.7,Lunch,350
1272,Peanut Butter Dates,Indian,Vegan,223,28.7,6.6,46.6,Snack,98
1273,Veg Sandwich,Thai,Veg,164,33.6,14.2,70.5,Snack,114
1274,Vegan Waffles,Italian,Vegan,440,35.7,3.2,23.5,Breakfast,191
1275,Stuffed Bell Peppers,Italian,Vegan,386,7.7,5.1,38.6,Lunch,208
1276,Chicken Cutlet,Italian,Non-Veg,543,35.6,13.8,77.5,Breakfast,189
1277,Vegan Sushi,Chinese,Vegan,381,16.5,24.1,57.9,Lunch,225
1278,Vegan Energy Balls,Mediterranean,Vegan,364,29.1,6.0,76.8,Snack,109
1279,Chicken Handi,Chinese,Non-Veg,668,33.8,30.0,16.9,Dinner,321
1280,Mutton Pulao,Indian,Non-Veg,271,10.7,18.4,45.5,Lunch,230
1281,Kadhi Chawal,Indian,Veg,162,8.7,14.5,79.3,Lunch,213
1282,Avocado Toast,Indian,Vegan,483,17.2,4.9,16.4,Snack,71
1283,Malai Kofta,Indian,Veg,252,14.8,19.3,55.5,Dinner,225
1284,Couscous Salad,Continental,Vegan,495,36.1,25.5,68.7,Lunch,267
1285,Vegan Noodles,Mediterranean,Vegan,194,28.8,21.9,57.3,Dinner,234
1286,Veg Handi,Thai,Veg,337,32.2,26.1,79.6,Dinner,227
1287,Chicken Handi,Chinese,Non-Veg,668,33.8,30.0,16.9,Dinner,324
1288,Veg Kofta Curry,Mexican,Veg,303,11.8,18.5,50.4,Lunch,224
1289,Shahi Paneer,Continental,Veg,653,13.0,21.3,14.7,Lunch,322
1290,Rajma Chawal,Mexican,Veg,339,15.3,13.1,73.4,Lunch,245
1291,Vegan Stew,Chinese,Vegan,334,39.2,26.0,55.9,Dinner,249
1292,Chicken Fried Rice,Italian,Non-Veg,659,29.6,11.3,17.3,Lunch,343
1293,Veg Kofta Curry,Mexican,Veg,303,11.8,18.5,50.4,Lunch,229
1294,Paneer Lababdar,Italian,Veg,518,20.9,28.6,27.8,Dinner,253
1295,Mutton Biryani,Italian,Non-Veg,577,34.2,20.7,74.0,Dinner,260
1296,Vegan Popcorn,Indian,Vegan,393,16.0,8.3,12.1,Snack,94
1297,Paneer Lababdar,Italian,Veg,518,20.9,28.6,27.8,Dinner,264
1298,Couscous Salad,Continental,Vegan,495,36.1,25.5,68.7,Lunch,295
1299,Chicken Korma,Mediterranean,Non-Veg,459,20.4,12.4,12.2,Lunch,262
1300,Vegan Sushi,Chinese,Vegan,381,16.5,24.1,57.9,Lunch,230
1301,Chicken Sausage,Thai,Non-Veg,492,37.0,24.4,11.1,Breakfast,106
1302,Veg Korma,Chinese,Veg,344,26.7,17.0,41.2,Dinner,213
1303,Tofu Scramble Wrap,Mediterranean,Vegan,195,15.0,10.2,37.7,Breakfast,190
1304,Kale Chips,Italian,Vegan,643,10.3,13.9,58.8,Snack,93
1305,Veg Momos,Chinese,Veg,339,9.5,25.7,79.9,Snack,105
1306,Chicken Sausage,Thai,Non-Veg,492,37.0,24.4,11.1,Breakfast,162
1307,Shahi Paneer,Continental,Veg,653,13.0,21.3,14.7,Lunch,304
1308,Chicken Biryani,Continental,Non-Veg,342,14.0,7.2,16.4,Lunch,223
1309,Chicken Korma,Mediterranean,Non-Veg,459,20.4,12.4,12.2,Lunch,254
1310,Veg Sandwich,Thai,Veg,164,33.6,14.2,70.5,Snack,64
